0.12,-2.276e-05,-2.7543e-05,5.0001,-0.002653,-0.003279,0,0.0035987,0,0.0095991,0.14983
0.125,-2.5551e-05,-3.0822e-05,5.0001,-0.0028331,-0.0034952,0,0.0037485,0,0.009999,0.14981
0.13,-2.8538e-05,-3.4317e-05,5.0001,-0.003016,-0.0037143,0,0.0038983,0,0.010399,0.1498
0.135,-3.1726e-05,-3.8032e-05,5.0001,-0.0032015,-0.003936,0,0.0040481,0,0.010799,0.14978
0.14,-3.5117e-05,-4.1968e-05,5.0001,-0.0033893,-0.00416,0,0.0041979,0,0.011199,0.14976
0.145,-3.8717e-05,-4.6128e-05,5.0002,-0.0035795,-0.0043863,0,0.0043477,0,0.011598,0.14975
0.15,-4.2527e-05,-5.0514e-05,5.0002,-0.0037717,-0.0046145,0,0.0044974,0,0.011998,0.14973
0.155,-4.6551e-05,-5.5129e-05,5.0002,-0.0039659,-0.0048446,0,0.0046472,0,0.012398,0.14971
0.16,-5.0792e-05,-5.9973e-05,5.0002,-0.0041619,-0.0050764,0,0.0047969,0,0.012798,0.14969
0.165,-5.5254e-05,-6.505e-05,5.0002,-0.0043596,-0.0053098,0,0.0049466,0,0.013198,0.14967
0.17,-5.9939e-05,-7.0359e-05,5.0002,-0.0045589,-0.0055447,0,0.0050962,0,0.013597,0.14965
0.175,-6.485e-05,-7.5904e-05,5.0002,-0.0047597,-0.0057809,0,0.0052459,0,0.013997,0.14963
0.18,-6.9989e-05,-8.1685e-05,5.0002,-0.0049618,-0.0060183,0,0.0053955,0,0.014397,0.14961
0.185,-7.5359e-05,-8.7703e-05,5.0002,-0.0051652,-0.0062569,0,0.0055451,0,0.014797,0.14959
0.19,-8.0963e-05,-9.396e-05,5.0003,-0.0053699,-0.0064965,0,0.0056947,0,0.015196,0.14957
0.195,-8.6803e-05,-0.00010046,5.0003,-0.0055756,-0.006737,0,0.0058443,0,0.015596,0.14954
0.2,-9.2881e-05,-0.00010719,5.0003,-0.0057824,-0.0069785,0,0.0059938,0,0.015996,0.14952
0.205,-9.9199e-05,-0.00011417,5.0003,-0.0059901,-0.0072207,0,0.0061434,0,0.016395,0.1495
0.21,-0.00010576,-0.00012139,5.0003,-0.0061987,-0.0074637,0,0.0062929,0,0.016795,0.14947
0.215,-0.00011257,-0.00012886,5.0003,-0.0064082,-0.0077074,0,0.0064423,0,0.017195,0.14945
0.22,-0.00011962,-0.00013656,5.0004,-0.0066185,-0.0079517,0,0.0065918,0,0.017594,0.14942
0.22501,-0.00012692,-0.00014452,5.0004,-0.0068295,-0.0081965,0,0.0067412,0,0.017994,0.14939
0.23001,-0.00013447,-0.00015271,5.0004,-0.0070411,-0.008442,0,0.0068906,0,0.018394,0.14937
0.23501,-0.00014228,-0.00016115,5.0004,-0.0072534,-0.0086878,0,0.00704,0,0.018793,0.14934
0.24001,-0.00015034,-0.00016984,5.0004,-0.0074663,-0.0089342,0,0.0071893,0,0.019193,0.14931
0.24501,-0.00015865,-0.00017878,5.0004,-0.0076797,-0.0091809,0,0.0073386,0,0.019592,0.14928
0.25001,-0.00016722,-0.00018796,5.0005,-0.0078936,-0.009428,0,0.0074879,0,0.019992,0.14925
0.25501,-0.00017606,-0.00019738,5.0005,-0.008108,-0.0096754,0,0.0076371,0,0.020391,0.14922
0.26001,-0.00018515,-0.00020706,5.0005,-0.0083228,-0.0099232,0,0.0077863,0,0.020791,0.14919
0.26501,-0.00019451,-0.00021698,5.0005,-0.0085381,-0.010171,0,0.0079355,0,0.02119,0.14916
0.27001,-0.00020413,-0.00022715,5.0005,-0.0087537,-0.010419,0,0.0080847,0,0.02159,0.14913
0.27501,-0.00021402,-0.00023757,5.0006,-0.0089696,-0.010668,0,0.0082338,0,0.021989,0.14909
0.28001,-0.00022418,-0.00024824,5.0006,-0.0091859,-0.010917,0,0.0083829,0,0.022388,0.14906
0.28501,-0.00023461,-0.00025916,5.0006,-0.0094025,-0.011166,0,0.008532,0,0.022788,0.14903
0.29001,-0.00024531,-0.00027032,5.0006,-0.0096193,-0.011415,0,0.008681,0,0.023187,0.14899
0.29501,-0.00025628,-0.00028174,5.0006,-0.0098364,-0.011664,0,0.00883,0,0.023586,0.14896
0.30001,-0.00026752,-0.0002934,5.0007,-0.010054,-0.011913,0,0.008979,0,0.023986,0.14892
0.30501,-0.00027905,-0.00030532,5.0007,-0.010271,-0.012163,0,0.0091279,0,0.024385,0.14889
0.31001,-0.00029084,-0.00031748,5.0007,-0.010489,-0.012412,0,0.0092768,0,0.024784,0.14885
0.31501,-0.00030292,-0.00032989,5.0007,-0.010707,-0.012662,0,0.0094256,0,0.025183,0.14881
0.32002,-0.00031528,-0.00034255,5.0007,-0.010925,-0.012912,0,0.0095744,0,0.025583,0.14877
0.32502,-0.00032791,-0.00035547,5.0008,-0.011143,-0.013162,0,0.0097232,0,0.025982,0.14873
0.33002,-0.00034084,-0.00036863,5.0008,-0.011362,-0.013412,0,0.0098719,0,0.026381,0.1487
0.33502,-0.00035404,-0.00038204,5.0008,-0.01158,-0.013662,0,0.010021,0,0.02678,0.14866
0.34002,-0.00036753,-0.0003957,5.0008,-0.011799,-0.013912,0,0.010169,0,0.027179,0.14861
0.34502,-0.00038131,-0.00040961,5.0009,-0.012018,-0.014162,0,0.010318,0,0.027578,0.14857
0.35002,-0.00039538,-0.00042377,5.0009,-0.012237,-0.014412,0,0.010466,0,0.027977,0.14853
0.35502,-0.00040973,-0.00043819,5.0009,-0.012455,-0.014662,0,0.010615,0,0.028376,0.14849
0.36002,-0.00042438,-0.00045285,5.0009,-0.012674,-0.014912,0,0.010763,0,0.028775,0.14845
0.36502,-0.00043932,-0.00046776,5.001,-0.012893,-0.015162,0,0.010912,0,0.029174,0.1484
0.37002,-0.00045455,-0.00048292,5.001,-0.013113,-0.015412,0,0.01106,0,0.029573,0.14836
0.37503,-0.00047008,-0.00049833,5.001,-0.013332,-0.015662,0,0.011209,0,0.029972,0.14832
0.38003,-0.0004859,-0.000514,5.0011,-0.013551,-0.015912,0,0.011357,0,0.030371,0.14827
0.38503,-0.00050202,-0.00052991,5.0011,-0.01377,-0.016163,0,0.011505,0,0.03077,0.14822
0.39003,-0.00051844,-0.00054607,5.0011,-0.013989,-0.016413,0,0.011654,0,0.031168,0.14818
0.39503,-0.00053516,-0.00056248,5.0011,-0.014209,-0.016663,0,0.011802,0,0.031567,0.14813
0.40003,-0.00055219,-0.00057915,5.0012,-0.014428,-0.016913,0,0.01195,0,0.031966,0.14808
0.40503,-0.00056951,-0.00059606,5.0012,-0.014647,-0.017163,0,0.012098,0,0.032365,0.14804
0.41003,-0.00058714,-0.00061322,5.0012,-0.014867,-0.017413,0,0.012246,0,0.032763,0.14799
0.41503,-0.00060507,-0.00063064,5.0013,-0.015086,-0.017663,0,0.012394,0,0.033162,0.14794
0.42004,-0.00062331,-0.0006483,5.0013,-0.015305,-0.017913,0,0.012542,0,0.033561,0.14789
0.42504,-0.00064186,-0.00066621,5.0013,-0.015525,-0.018162,0,0.01269,0,0.033959,0.14784
0.43004,-0.00066072,-0.00068437,5.0014,-0.015744,-0.018412,0,0.012838,0,0.034358,0.14779
0.43504,-0.00067988,-0.00070278,5.0014,-0.015963,-0.018662,0,0.012985,0,0.034756,0.14774
0.44004,-0.00069936,-0.00072145,5.0014,-0.016183,-0.018912,0,0.013133,0,0.035155,0.14768
0.44504,-0.00071915,-0.00074036,5.0014,-0.016402,-0.019161,0,0.013281,0,0.035553,0.14763
0.45004,-0.00073926,-0.00075952,5.0015,-0.016621,-0.019411,0,0.013428,0,0.035951,0.14758
0.45504,-0.00075968,-0.00077893,5.0015,-0.01684,-0.01966,0,0.013576,0,0.03635,0.14752
0.46005,-0.00078041,-0.00079859,5.0015,-0.01706,-0.01991,0,0.013724,0,0.036748,0.14747
0.46505,-0.00080147,-0.0008185,5.0016,-0.017279,-0.020159,0,0.013871,0,0.037146,0.14741
0.47005,-0.00082284,-0.00083866,5.0016,-0.017498,-0.020409,0,0.014018,0,0.037545,0.14736
0.47505,-0.00084453,-0.00085907,5.0017,-0.017717,-0.020658,0,0.014166,0,0.037943,0.1473
0.48005,-0.00086655,-0.00087973,5.0017,-0.017936,-0.020907,0,0.014313,0,0.038341,0.14724
0.48505,-0.00088888,-0.00090063,5.0017,-0.018155,-0.021156,0,0.01446,0,0.038739,0.14719
0.49006,-0.00091154,-0.00092179,5.0018,-0.018374,-0.021406,0,0.014607,0,0.039137,0.14713
0.49506,-0.00093453,-0.0009432,5.0018,-0.018593,-0.021655,0,0.014755,0,0.039535,0.14707
0.50006,-0.00095784,-0.00096485,5.0018,-0.018812,-0.021904,0,0.014902,0,0.039933,0.14701
0.50506,-0.00098147,-0.00098675,5.0019,-0.01903,-0.022152,0,0.015049,0,0.040331,0.14695
0.51006,-0.0010054,-0.0010089,5.0019,-0.019249,-0.022401,0,0.015196,0,0.040729,0.14689
0.51507,-0.0010297,-0.0010313,5.0019,-0.019468,-0.02265,0,0.015343,0,0.041127,0.14683
0.52007,-0.0010544,-0.001054,5.002,-0.019686,-0.022899,0,0.015489,0,0.041525,0.14677
0.52507,-0.0010793,-0.0010769,5.002,-0.019905,-0.023147,0,0.015636,0,0.041923,0.1467
0.53007,-0.0011046,-0.0011,5.0021,-0.020124,-0.023396,0,0.015783,0,0.042321,0.14664
0.53507,-0.0011302,-0.0011234,5.0021,-0.020342,-0.023644,0,0.015929,0,0.042718,0.14658
0.54008,-0.0011562,-0.001147,5.0021,-0.02056,-0.023892,0,0.016076,0,0.043116,0.14651
0.54508,-0.0011825,-0.0011709,5.0022,-0.020779,-0.024141,0,0.016223,0,0.043514,0.14645
0.55008,-0.0012091,-0.0011951,5.0022,-0.020997,-0.024389,0,0.016369,0,0.043911,0.14638
0.55508,-0.0012361,-0.0012195,5.0023,-0.021215,-0.024637,0,0.016515,0,0.044309,0.14632
0.56008,-0.0012634,-0.0012441,5.0023,-0.021433,-0.024885,0,0.016662,0,0.044706,0.14625
0.56509,-0.0012911,-0.001269,5.0023,-0.021651,-0.025133,0,0.016808,0,0.045104,0.14619
0.57009,-0.0013191,-0.0012941,5.0024,-0.021869,-0.025381,0,0.016954,0,0.045501,0.14612
0.57509,-0.0013474,-0.0013195,5.0024,-0.022087,-0.025628,0,0.0171,0,0.045899,0.14605
0.58009,-0.0013761,-0.0013451,5.0025,-0.022305,-0.025876,0,0.017246,0,0.046296,0.14598
0.5851,-0.0014051,-0.001371,5.0025,-0.022523,-0.026123,0,0.017392,0,0.046693,0.14591
0.5901,-0.0014345,-0.0013971,5.0025,-0.02274,-0.026371,0,0.017538,0,0.047091,0.14584
0.5951,-0.0014643,-0.0014235,5.0026,-0.022958,-0.026618,0,0.017684,0,0.047488,0.14577
0.6001,-0.0014943,-0.0014501,5.0026,-0.023175,-0.026865,0,0.01783,0,0.047885,0.1457
0.60511,-0.0015248,-0.001477,5.0027,-0.023393,-0.027112,0,0.017976,0,0.048282,0.14563
0.61011,-0.0015555,-0.0015041,5.0027,-0.02361,-0.02736,0,0.018121,0,0.048679,0.14556
0.61511,-0.0015867,-0.0015315,5.0028,-0.023827,-0.027606,0,0.018267,0,0.049076,0.14548
0.62011,-0.0016182,-0.0015591,5.0028,-0.024044,-0.027853,0,0.018412,0,0.049473,0.14541
0.62512,-0.00165,-0.0015869,5.0029,-0.024261,-0.0281,0,0.018558,0,0.04987,0.14534
0.63012,-0.0016822,-0.001615,5.0029,-0.024478,-0.028347,0,0.018703,0,0.050267,0.14526
0.63512,-0.0017148,-0.0016434,5.003,-0.024695,-0.028593,0,0.018848,0,0.050664,0.14519
0.64013,-0.0017477,-0.001672,5.003,-0.024912,-0.02884,0,0.018993,0,0.05106,0.14511
0.64513,-0.001781,-0.0017008,5.003,-0.025129,-0.029086,0,0.019139,0,0.051457,0.14504
0.65013,-0.0018146,-0.0017299,5.0031,-0.025345,-0.029332,0,0.019284,0,0.051854,0.14496
0.65513,-0.0018486,-0.0017592,5.0031,-0.025562,-0.029578,0,0.019429,0,0.05225,0.14488
0.66014,-0.001883,-0.0017888,5.0032,-0.025778,-0.029824,0,0.019573,0,0.052647,0.1448
0.66514,-0.0019177,-0.0018186,5.0032,-0.025995,-0.03007,0,0.019718,0,0.053043,0.14472
0.67014,-0.0019528,-0.0018487,5.0033,-0.026211,-0.030316,0,0.019863,0,0.05344,0.14465
0.67515,-0.0019882,-0.001879,5.0033,-0.026427,-0.030562,0,0.020008,0,0.053836,0.14457
0.68015,-0.0020241,-0.0019096,5.0034,-0.026643,-0.030807,0,0.020152,0,0.054232,0.14449
0.68515,-0.0020603,-0.0019404,5.0034,-0.026859,-0.031053,0,0.020297,0,0.054629,0.1444
0.69016,-0.0020968,-0.0019714,5.0035,-0.027075,-0.031298,0,0.020441,0,0.055025,0.14432
0.69516,-0.0021338,-0.0020027,5.0035,-0.027291,-0.031543,0,0.020585,0,0.055421,0.14424
0.70016,-0.0021711,-0.0020343,5.0036,-0.027506,-0.031788,0,0.02073,0,0.055817,0.14416
0.70517,-0.0022088,-0.0020661,5.0036,-0.027722,-0.032033,0,0.020874,0,0.056213,0.14408
0.71017,-0.0022468,-0.0020981,5.0037,-0.027938,-0.032278,0,0.021018,0,0.056609,0.14399
0.71517,-0.0022853,-0.0021304,5.0037,-0.028153,-0.032523,0,0.021162,0,0.057005,0.14391
0.72018,-0.0023241,-0.0021629,5.0038,-0.028368,-0.032767,0,0.021306,0,0.057401,0.14382
0.72518,-0.0023633,-0.0021957,5.0039,-0.028583,-0.033012,0,0.02145,0,0.057797,0.14374
0.73019,-0.0024028,-0.0022287,5.0039,-0.028798,-0.033256,0,0.021593,0,0.058193,0.14365
0.73519,-0.0024428,-0.0022619,5.004,-0.029013,-0.0335,0,0.021737,0,0.058588,0.14356
0.74019,-0.0024831,-0.0022954,5.004,-0.029228,-0.033745,0,0.02188,0,0.058984,0.14348
0.7452,-0.0025238,-0.0023292,5.0041,-0.029443,-0.033989,0,0.022024,0,0.05938,0.14339
0.7502,-0.0025649,-0.0023632,5.0041,-0.029657,-0.034232,0,0.022167,0,0.059775,0.1433
0.75521,-0.0026064,-0.0023974,5.0042,-0.029872,-0.034476,0,0.022311,0,0.060171,0.14321
0.76021,-0.0026483,-0.0024319,5.0042,-0.030086,-0.03472,0,0.022454,0,0.060566,0.14312
0.76521,-0.0026905,-0.0024666,5.0043,-0.0303,-0.034963,0,0.022597,0,0.060962,0.14303
0.77022,-0.0027332,-0.0025015,5.0043,-0.030515,-0.035207,0,0.02274,0,0.061357,0.14294
0.77522,-0.0027762,-0.0025368,5.0044,-0.030729,-0.03545,0,0.022883,0,0.061752,0.14285
0.78023,-0.0028196,-0.0025722,5.0045,-0.030943,-0.035693,0,0.023026,0,0.062147,0.14276
0.78523,-0.0028635,-0.0026079,5.0045,-0.031156,-0.035936,0,0.023169,0,0.062542,0.14267
0.79023,-0.0029077,-0.0026438,5.0046,-0.03137,-0.036179,0,0.023311,0,0.062937,0.14257
0.79524,-0.0029523,-0.00268,5.0046,-0.031584,-0.036421,0,0.023454,0,0.063332,0.14248
0.80024,-0.0029973,-0.0027164,5.0047,-0.031797,-0.036664,0,0.023596,0,0.063727,0.14239
0.80525,-0.0030427,-0.0027531,5.0047,-0.03201,-0.036906,0,0.023739,0,0.064122,0.14229
0.81025,-0.0030884,-0.00279,5.0048,-0.032224,-0.037149,0,0.023881,0,0.064517,0.1422
0.81526,-0.0031346,-0.0028271,5.0049,-0.032437,-0.037391,0,0.024023,0,0.064912,0.1421
0.82026,-0.0031812,-0.0028645,5.0049,-0.03265,-0.037633,0,0.024165,0,0.065306,0.142
0.82527,-0.0032282,-0.0029022,5.005,-0.032863,-0.037875,0,0.024307,0,0.065701,0.14191
0.83027,-0.0032756,-0.00294,5.005,-0.033075,-0.038116,0,0.024449,0,0.066095,0.14181
0.83528,-0.0033234,-0.0029782,5.0051,-0.033288,-0.038358,0,0.024591,0,0.06649,0.14171
0.84028,-0.0033716,-0.0030165,5.0052,-0.0335,-0.038599,0,0.024733,0,0.066884,0.14161
0.84529,-0.0034202,-0.0030551,5.0052,-0.033713,-0.038841,0,0.024874,0,0.067279,0.14151
0.85029,-0.0034692,-0.003094,5.0053,-0.033925,-0.039082,0,0.025016,0,0.067673,0.14141
0.8553,-0.0035186,-0.003133,5.0054,-0.034137,-0.039323,0,0.025157,0,0.068067,0.14131
0.8603,-0.0035684,-0.0031724,5.0054,-0.034349,-0.039564,0,0.025299,0,0.068461,0.14121
0.86531,-0.0036186,-0.0032119,5.0055,-0.034561,-0.039805,0,0.02544,0,0.068855,0.14111
0.87031,-0.0036693,-0.0032517,5.0055,-0.034773,-0.040045,0,0.025581,0,0.069249,0.14101
0.87532,-0.0037203,-0.0032918,5.0056,-0.034984,-0.040286,0,0.025722,0,0.069643,0.14091
0.88032,-0.0037718,-0.0033321,5.0057,-0.035196,-0.040526,0,0.025863,0,0.070037,0.1408
0.88533,-0.0038237,-0.0033726,5.0057,-0.035407,-0.040766,0,0.026004,0,0.070431,0.1407
0.89034,-0.003876,-0.0034134,5.0058,-0.035618,-0.041006,0,0.026144,0,0.070825,0.14059
0.89534,-0.0039287,-0.0034544,5.0059,-0.035829,-0.041246,0,0.026285,0,0.071218,0.14049
0.90035,-0.0039818,-0.0034956,5.0059,-0.03604,-0.041485,0,0.026425,0,0.071612,0.14038
0.90535,-0.0040353,-0.0035371,5.006,-0.036251,-0.041725,0,0.026566,0,0.072005,0.14028
0.91036,-0.0040893,-0.0035788,5.0061,-0.036462,-0.041964,0,0.026706,0,0.072399,0.14017
0.91536,-0.0041437,-0.0036208,5.0061,-0.036672,-0.042204,0,0.026846,0,0.072792,0.14006
0.92037,-0.0041985,-0.003663,5.0062,-0.036883,-0.042443,0,0.026986,0,0.073185,0.13996
0.92538,-0.0042537,-0.0037054,5.0063,-0.037093,-0.042681,0,0.027126,0,0.073579,0.13985
0.93038,-0.0043093,-0.0037481,5.0063,-0.037303,-0.04292,0,0.027266,0,0.073972,0.13974
0.93539,-0.0043654,-0.003791,5.0064,-0.037513,-0.043159,0,0.027406,0,0.074365,0.13963
0.94039,-0.0044219,-0.0038342,5.0065,-0.037723,-0.043397,0,0.027545,0,0.074758,0.13952
0.9454,-0.0044788,-0.0038776,5.0065,-0.037932,-0.043635,0,0.027685,0,0.075151,0.13941
0.95041,-0.0045361,-0.0039212,5.0066,-0.038142,-0.043873,0,0.027824,0,0.075544,0.1393
0.95541,-0.0045939,-0.0039651,5.0067,-0.038351,-0.044111,0,0.027964,0,0.075936,0.13919
0.96042,-0.0046521,-0.0040092,5.0068,-0.038561,-0.044349,0,0.028103,0,0.076329,0.13908
0.96543,-0.0047107,-0.0040536,5.0068,-0.03877,-0.044587,0,0.028242,0,0.076722,0.13896
0.97043,-0.0047698,-0.0040981,5.0069,-0.038979,-0.044824,0,0.028381,0,0.077114,0.13885
0.97544,-0.0048293,-0.004143,5.007,-0.039188,-0.045061,0,0.02852,0,0.077507,0.13874
0.98045,-0.0048892,-0.004188,5.007,-0.039396,-0.045299,0,0.028658,0,0.077899,0.13862
0.98545,-0.0049496,-0.0042333,5.0071,-0.039605,-0.045535,0,0.028797,0,0.078291,0.13851
0.99046,-0.0050104,-0.0042789,5.0072,-0.039813,-0.045772,0,0.028936,0,0.078684,0.13839
0.99547,-0.0050716,-0.0043246,5.0073,-0.040021,-0.046009,0,0.029074,0,0.079076,0.13828
1.0005,-0.0051333,-0.0043706,5.0073,-0.040229,-0.046245,0,0.029212,0,0.079468,0.13816
1.0055,-0.0051954,-0.0044169,5.0074,-0.040437,-0.046481,0,0.02935,0,0.07986,0.13804
1.0105,-0.005258,-0.0044634,5.0075,-0.040645,-0.046718,0,0.029488,0,0.080252,0.13792
1.0155,-0.005321,-0.0045101,5.0076,-0.040853,-0.046953,0,0.029626,0,0.080643,0.13781
1.0205,-0.0053844,-0.004557,5.0076,-0.04106,-0.047189,0,0.029764,0,0.081035,0.13769
1.0255,-0.0054483,-0.0046042,5.0077,-0.041267,-0.047425,0,0.029902,0,0.081427,0.13757
1.0305,-0.0055126,-0.0046517,5.0078,-0.041475,-0.04766,0,0.030039,0,0.081818,0.13745
1.0355,-0.0055774,-0.0046993,5.0079,-0.041682,-0.047895,0,0.030177,0,0.08221,0.13733
1.0405,-0.0056426,-0.0047472,5.0079,-0.041888,-0.04813,0,0.030314,0,0.082601,0.13721
1.0455,-0.0057083,-0.0047953,5.008,-0.042095,-0.048365,0,0.030451,0,0.082993,0.13709
1.0505,-0.0057744,-0.0048437,5.0081,-0.042302,-0.0486,0,0.030589,0,0.083384,0.13696
1.0556,-0.0058409,-0.0048923,5.0082,-0.042508,-0.048834,0,0.030726,0,0.083775,0.13684
1.0606,-0.0059079,-0.0049411,5.0082,-0.042714,-0.049069,0,0.030862,0,0.084166,0.13672
1.0656,-0.0059754,-0.0049902,5.0083,-0.04292,-0.049303,0,0.030999,0,0.084557,0.13659
1.0706,-0.0060433,-0.0050395,5.0084,-0.043126,-0.049537,0,0.031136,0,0.084948,0.13647
1.0756,-0.0061117,-0.005089,5.0085,-0.043332,-0.04977,0,0.031272,0,0.085339,0.13634
1.0806,-0.0061805,-0.0051388,5.0086,-0.043537,-0.050004,0,0.031408,0,0.08573,0.13622
1.0856,-0.0062498,-0.0051888,5.0086,-0.043743,-0.050237,0,0.031545,0,0.08612,0.13609
1.0906,-0.0063195,-0.0052391,5.0087,-0.043948,-0.05047,0,0.031681,0,0.086511,0.13597
1.0956,-0.0063897,-0.0052895,5.0088,-0.044153,-0.050703,0,0.031817,0,0.086901,0.13584
1.1006,-0.0064603,-0.0053402,5.0089,-0.044358,-0.050936,0,0.031953,0,0.087292,0.13571
1.1056,-0.0065314,-0.0053912,5.009,-0.044563,-0.051169,0,0.032088,0,0.087682,0.13558
1.1106,-0.006603,-0.0054423,5.009,-0.044767,-0.051401,0,0.032224,0,0.088072,0.13546
1.1157,-0.006675,-0.0054937,5.0091,-0.044972,-0.051633,0,0.032359,0,0.088463,0.13533
1.1207,-0.0067475,-0.0055454,5.0092,-0.045176,-0.051865,0,0.032495,0,0.088853,0.1352
1.1257,-0.0068205,-0.0055972,5.0093,-0.04538,-0.052097,0,0.03263,0,0.089243,0.13507
1.1307,-0.0068939,-0.0056493,5.0094,-0.045584,-0.052329,0,0.032765,0,0.089632,0.13494
1.1357,-0.0069678,-0.0057017,5.0094,-0.045787,-0.05256,0,0.0329,0,0.090022,0.13481
1.1407,-0.0070421,-0.0057542,5.0095,-0.045991,-0.052792,0,0.033035,0,0.090412,0.13467
1.1457,-0.0071169,-0.005807,5.0096,-0.046194,-0.053023,0,0.033169,0,0.090801,0.13454
1.1507,-0.0071922,-0.00586,5.0097,-0.046398,-0.053254,0,0.033304,0,0.091191,0.13441
1.1557,-0.007268,-0.0059133,5.0098,-0.046601,-0.053484,0,0.033438,0,0.09158,0.13427
1.1607,-0.0073442,-0.0059668,5.0099,-0.046803,-0.053715,0,0.033573,0,0.09197,0.13414
1.1657,-0.0074209,-0.0060205,5.01,-0.047006,-0.053945,0,0.033707,0,0.092359,0.13401
1.1708,-0.0074981,-0.0060744,5.01,-0.047209,-0.054175,0,0.033841,0,0.092748,0.13387
1.1758,-0.0075757,-0.0061286,5.0101,-0.047411,-0.054405,0,0.033975,0,0.093137,0.13374
1.1808,-0.0076538,-0.006183,5.0102,-0.047613,-0.054635,0,0.034108,0,0.093526,0.1336
1.1858,-0.0077324,-0.0062377,5.0103,-0.047815,-0.054864,0,0.034242,0,0.093915,0.13346
1.1908,-0.0078115,-0.0062925,5.0104,-0.048017,-0.055093,0,0.034375,0,0.094304,0.13333
1.1958,-0.007891,-0.0063476,5.0105,-0.048218,-0.055322,0,0.034509,0,0.094692,0.13319
1.2008,-0.007971,-0.0064029,5.0106,-0.04842,-0.055551,0,0.034642,0,0.095081,0.13305
1.2058,-0.0080515,-0.0064585,5.0107,-0.048621,-0.05578,0,0.034775,0,0.09547,0.13291
1.2108,-0.0081325,-0.0065143,5.0107,-0.048822,-0.056008,0,0.034908,0,0.095858,0.13277
1.2158,-0.008214,-0.0065703,5.0108,-0.049023,-0.056236,0,0.035041,0,0.096246,0.13263
1.2209,-0.0082959,-0.0066265,5.0109,-0.049223,-0.056464,0,0.035173,0,0.096634,0.13249
1.2259,-0.0083784,-0.006683,5.011,-0.049424,-0.056692,0,0.035306,0,0.097023,0.13235
1.2309,-0.0084613,-0.0067397,5.0111,-0.049624,-0.05692,0,0.035438,0,0.097411,0.13221
1.2359,-0.0085447,-0.0067966,5.0112,-0.049824,-0.057147,0,0.03557,0,0.097798,0.13207
1.2409,-0.0086286,-0.0068537,5.0113,-0.050024,-0.057374,0,0.035702,0,0.098186,0.13192
1.2459,-0.0087129,-0.0069111,5.0114,-0.050224,-0.057601,0,0.035834,0,0.098574,0.13178
1.2509,-0.0087978,-0.0069687,5.0115,-0.050424,-0.057828,0,0.035966,0,0.098962,0.13164
1.2559,-0.0088831,-0.0070265,5.0116,-0.050623,-0.058054,0,0.036098,0,0.099349,0.13149
