0.42004,-0.00096316,-0.00087815,5.0014,-3.7494e-06,-0.00087815,0,0.012542,0,0.033561,0.14789
0.42504,-0.00098782,-0.00089927,5.0014,-3.8855e-06,-0.00089927,0,0.01269,0,0.033959,0.14784
0.43004,-0.0010128,-0.00092063,5.0015,-4.0247e-06,-0.00092063,0,0.012838,0,0.034358,0.14779
0.43504,-0.0010382,-0.00094224,5.0015,-4.1672e-06,-0.00094224,0,0.012985,0,0.034756,0.14774
0.44004,-0.0010639,-0.0009641,5.0015,-4.3131e-06,-0.0009641,0,0.013133,0,0.035155,0.14768
0.44504,-0.0010899,-0.00098621,5.0016,-4.4623e-06,-0.00098621,0,0.013281,0,0.035553,0.14763
0.45005,-0.0011163,-0.0010086,5.0016,-4.6148e-06,-0.0010086,0,0.013428,0,0.035951,0.14758
0.45505,-0.0011431,-0.0010312,5.0016,-4.7708e-06,-0.0010312,0,0.013576,0,0.03635,0.14752
0.46005,-0.0011702,-0.001054,5.0017,-4.9303e-06,-0.001054,0,0.013724,0,0.036748,0.14747
0.46505,-0.0011976,-0.0010771,5.0017,-5.0933e-06,-0.0010771,0,0.013871,0,0.037146,0.14741
0.47005,-0.0012254,-0.0011005,5.0017,-5.2598e-06,-0.0011005,0,0.014018,0,0.037545,0.14736
0.47505,-0.0012536,-0.0011241,5.0018,-5.4298e-06,-0.0011241,0,0.014166,0,0.037943,0.1473
0.48005,-0.0012821,-0.0011479,5.0018,-5.6035e-06,-0.0011479,0,0.014313,0,0.038341,0.14724
0.48506,-0.001311,-0.001172,5.0019,-5.7809e-06,-0.001172,0,0.01446,0,0.038739,0.14719
0.49006,-0.0013402,-0.0011964,5.0019,-5.9619e-06,-0.0011964,0,0.014607,0,0.039137,0.14713
0.49506,-0.0013698,-0.001221,5.0019,-6.1466e-06,-0.001221,0,0.014755,0,0.039535,0.14707
0.50006,-0.0013998,-0.0012458,5.002,-6.3351e-06,-0.0012458,0,0.014902,0,0.039933,0.14701
0.50506,-0.0014301,-0.0012709,5.002,-6.5274e-06,-0.0012709,0,0.015049,0,0.040331,0.14695
0.51007,-0.0014608,-0.0012963,5.0021,-6.7235e-06,-0.0012963,0,0.015196,0,0.040729,0.14689
0.51507,-0.0014918,-0.0013218,5.0021,-6.9235e-06,-0.0013218,0,0.015343,0,0.041127,0.14683
0.52007,-0.0015232,-0.0013477,5.0021,-7.1274e-06,-0.0013477,0,0.015489,0,0.041525,0.14677
0.52507,-0.001555,-0.0013738,5.0022,-7.3353e-06,-0.0013738,0,0.015636,0,0.041923,0.1467
0.53007,-0.0015872,-0.0014001,5.0022,-7.5471e-06,-0.0014001,0,0.015783,0,0.042321,0.14664
0.53508,-0.0016197,-0.0014267,5.0023,-7.763e-06,-0.0014267,0,0.015929,0,0.042718,0.14658
0.54008,-0.0016526,-0.0014535,5.0023,-7.9829e-06,-0.0014535,0,0.016076,0,0.043116,0.14651
0.54508,-0.0016858,-0.0014805,5.0024,-8.2068e-06,-0.0014805,0,0.016223,0,0.043514,0.14645
0.55008,-0.0017194,-0.0015079,5.0024,-8.4349e-06,-0.0015079,0,0.016369,0,0.043911,0.14638
0.55508,-0.0017534,-0.0015354,5.0024,-8.6672e-06,-0.0015354,0,0.016515,0,0.044309,0.14632
0.56009,-0.0017878,-0.0015632,5.0025,-8.9037e-06,-0.0015632,0,0.016662,0,0.044706,0.14625
0.56509,-0.0018226,-0.0015913,5.0025,-9.1444e-06,-0.0015913,0,0.016808,0,0.045104,0.14619
0.57009,-0.0018577,-0.0016196,5.0026,-9.3894e-06,-0.0016196,0,0.016954,0,0.045501,0.14612
0.57509,-0.0018932,-0.0016481,5.0026,-9.6387e-06,-0.0016481,0,0.0171,0,0.045899,0.14605
0.5801,-0.0019291,-0.0016769,5.0027,-9.8923e-06,-0.0016769,0,0.017246,0,0.046296,0.14598
0.5851,-0.0019654,-0.001706,5.0027,-1.015e-05,-0.001706,0,0.017392,0,0.046693,0.14591
0.5901,-0.002002,-0.0017353,5.0028,-1.0413e-05,-0.0017353,0,0.017538,0,0.047091,0.14584
0.5951,-0.0020391,-0.0017648,5.0028,-1.068e-05,-0.0017648,0,0.017684,0,0.047488,0.14577
0.60011,-0.0020765,-0.0017946,5.0029,-1.0951e-05,-0.0017946,0,0.01783,0,0.047885,0.1457
0.60511,-0.0021143,-0.0018246,5.0029,-1.1227e-05,-0.0018246,0,0.017976,0,0.048282,0.14563
0.61011,-0.0021525,-0.0018549,5.0029,-1.1507e-05,-0.0018549,0,0.018121,0,0.048679,0.14556
0.61512,-0.0021911,-0.0018854,5.003,-1.1792e-05,-0.0018854,0,0.018267,0,0.049076,0.14548
0.62012,-0.00223,-0.0019162,5.003,-1.2082e-05,-0.0019162,0,0.018412,0,0.049473,0.14541
0.62512,-0.0022694,-0.0019472,5.0031,-1.2376e-05,-0.0019472,0,0.018558,0,0.04987,0.14534
0.63012,-0.0023091,-0.0019784,5.0031,-1.2676e-05,-0.0019784,0,0.018703,0,0.050267,0.14526
0.63513,-0.0023493,-0.0020099,5.0032,-1.2979e-05,-0.0020099,0,0.018848,0,0.050664,0.14519
0.64013,-0.0023898,-0.0020417,5.0032,-1.3288e-05,-0.0020417,0,0.018993,0,0.05106,0.14511
0.64513,-0.0024307,-0.0020737,5.0033,-1.3601e-05,-0.0020737,0,0.019139,0,0.051457,0.14504
0.65014,-0.002472,-0.0021059,5.0033,-1.392e-05,-0.0021059,0,0.019284,0,0.051854,0.14496
0.65514,-0.0025137,-0.0021384,5.0034,-1.4243e-05,-0.0021384,0,0.019429,0,0.05225,0.14488
0.66014,-0.0025559,-0.0021711,5.0035,-1.4571e-05,-0.0021711,0,0.019573,0,0.052647,0.1448
0.66515,-0.0025984,-0.0022041,5.0035,-1.4904e-05,-0.0022041,0,0.019718,0,0.053043,0.14472
0.67015,-0.0026413,-0.0022373,5.0036,-1.5242e-05,-0.0022373,0,0.019863,0,0.05344,0.14465
0.67515,-0.0026846,-0.0022707,5.0036,-1.5585e-05,-0.0022707,0,0.020008,0,0.053836,0.14457
0.68016,-0.0027283,-0.0023044,5.0037,-1.5933e-05,-0.0023044,0,0.020152,0,0.054232,0.14449
0.68516,-0.0027724,-0.0023384,5.0037,-1.6286e-05,-0.0023384,0,0.020297,0,0.054629,0.1444
0.69016,-0.0028169,-0.0023726,5.0038,-1.6644e-05,-0.0023726,0,0.020441,0,0.055025,0.14432
0.69517,-0.0028619,-0.002407,5.0038,-1.7008e-05,-0.002407,0,0.020585,0,0.055421,0.14424
0.70017,-0.0029072,-0.0024417,5.0039,-1.7377e-05,-0.0024417,0,0.02073,0,0.055817,0.14416
0.70517,-0.0029529,-0.0024766,5.0039,-1.775e-05,-0.0024766,0,0.020874,0,0.056213,0.14408
0.71018,-0.0029991,-0.0025117,5.004,-1.813e-05,-0.0025117,0,0.021018,0,0.056609,0.14399
0.71518,-0.0030456,-0.0025471,5.0041,-1.8514e-05,-0.0025471,0,0.021162,0,0.057005,0.14391
0.72019,-0.0030926,-0.0025828,5.0041,-1.8904e-05,-0.0025828,0,0.021306,0,0.057401,0.14382
0.72519,-0.00314,-0.0026187,5.0042,-1.9299e-05,-0.0026187,0,0.02145,0,0.057797,0.14374
0.73019,-0.0031878,-0.0026548,5.0042,-1.97e-05,-0.0026548,0,0.021593,0,0.058193,0.14365
0.7352,-0.003236,-0.0026912,5.0043,-2.0106e-05,-0.0026912,0,0.021737,0,0.058588,0.14356
0.7402,-0.0032846,-0.0027278,5.0043,-2.0518e-05,-0.0027278,0,0.02188,0,0.058984,0.14348
0.74521,-0.0033336,-0.0027647,5.0044,-2.0935e-05,-0.0027647,0,0.022024,0,0.05938,0.14339
0.75021,-0.0033831,-0.0028018,5.0045,-2.1357e-05,-0.0028018,0,0.022167,0,0.059775,0.1433
0.75521,-0.003433,-0.0028391,5.0045,-2.1785e-05,-0.0028391,0,0.022311,0,0.060171,0.14321
0.76022,-0.0034833,-0.0028767,5.0046,-2.2219e-05,-0.0028767,0,0.022454,0,0.060566,0.14312
0.76522,-0.003534,-0.0029145,5.0046,-2.2659e-05,-0.0029145,0,0.022597,0,0.060962,0.14303
0.77023,-0.0035851,-0.0029526,5.0047,-2.3104e-05,-0.0029526,0,0.02274,0,0.061357,0.14294
0.77523,-0.0036367,-0.0029909,5.0048,-2.3555e-05,-0.0029909,0,0.022883,0,0.061752,0.14285
0.78024,-0.0036886,-0.0030295,5.0048,-2.4012e-05,-0.0030295,0,0.023026,0,0.062147,0.14276
0.78524,-0.003741,-0.0030683,5.0049,-2.4474e-05,-0.0030683,0,0.023169,0,0.062542,0.14267
0.79024,-0.0037939,-0.0031073,5.005,-2.4942e-05,-0.0031073,0,0.023311,0,0.062937,0.14257
0.79525,-0.0038471,-0.0031466,5.005,-2.5416e-05,-0.0031466,0,0.023454,0,0.063332,0.14248
0.80025,-0.0039008,-0.0031861,5.0051,-2.5896e-05,-0.0031861,0,0.023596,0,0.063727,0.14239
0.80526,-0.0039549,-0.0032258,5.0051,-2.6382e-05,-0.0032258,0,0.023739,0,0.064122,0.14229
0.81026,-0.0040095,-0.0032658,5.0052,-2.6874e-05,-0.0032658,0,0.023881,0,0.064517,0.1422
0.81527,-0.0040644,-0.0033061,5.0053,-2.7372e-05,-0.0033061,0,0.024023,0,0.064912,0.1421
0.82027,-0.0041198,-0.0033466,5.0053,-2.7876e-05,-0.0033466,0,0.024165,0,0.065306,0.142
0.82528,-0.0041757,-0.0033873,5.0054,-2.8386e-05,-0.0033873,0,0.024307,0,0.065701,0.14191
0.83028,-0.004232,-0.0034282,5.0055,-2.8902e-05,-0.0034282,0,0.024449,0,0.066095,0.14181
0.83529,-0.0042887,-0.0034694,5.0055,-2.9425e-05,-0.0034694,0,0.024591,0,0.06649,0.14171
0.84029,-0.0043458,-0.0035109,5.0056,-2.9953e-05,-0.0035109,0,0.024733,0,0.066884,0.14161
0.8453,-0.0044034,-0.0035526,5.0057,-3.0488e-05,-0.0035526,0,0.024874,0,0.067279,0.14151
0.8503,-0.0044614,-0.0035945,5.0057,-3.1028e-05,-0.0035945,0,0.025016,0,0.067673,0.14141
0.85531,-0.0045199,-0.0036366,5.0058,-3.1576e-05,-0.0036366,0,0.025157,0,0.068067,0.14131
0.86032,-0.0045788,-0.003679,5.0059,-3.2129e-05,-0.003679,0,0.025299,0,0.068461,0.14121
0.86532,-0.0046381,-0.0037217,5.0059,-3.2689e-05,-0.0037217,0,0.02544,0,0.068855,0.14111
0.87033,-0.0046979,-0.0037645,5.006,-3.3255e-05,-0.0037645,0,0.025581,0,0.069249,0.14101
0.87533,-0.0047581,-0.0038076,5.0061,-3.3827e-05,-0.0038076,0,0.025722,0,0.069643,0.14091
0.88034,-0.0048188,-0.003851,5.0061,-3.4406e-05,-0.003851,0,0.025863,0,0.070037,0.1408
0.88534,-0.0048799,-0.0038946,5.0062,-3.4992e-05,-0.0038946,0,0.026004,0,0.070431,0.1407
0.89035,-0.0049415,-0.0039384,5.0063,-3.5584e-05,-0.0039384,0,0.026144,0,0.070825,0.14059
0.89536,-0.0050035,-0.0039825,5.0064,-3.6182e-05,-0.0039825,0,0.026285,0,0.071218,0.14049
0.90036,-0.005066,-0.0040268,5.0064,-3.6787e-05,-0.0040268,0,0.026425,0,0.071612,0.14038
0.90537,-0.0051289,-0.0040713,5.0065,-3.7399e-05,-0.0040713,0,0.026566,0,0.072005,0.14028
0.91037,-0.0051923,-0.0041161,5.0066,-3.8017e-05,-0.0041161,0,0.026706,0,0.072399,0.14017
0.91538,-0.0052561,-0.0041611,5.0066,-3.8642e-05,-0.0041611,0,0.026846,0,0.072792,0.14006
0.92039,-0.0053204,-0.0042063,5.0067,-3.9273e-05,-0.0042063,0,0.026986,0,0.073185,0.13996
0.92539,-0.0053851,-0.0042518,5.0068,-3.9912e-05,-0.0042518,0,0.027126,0,0.073579,0.13985
0.9304,-0.0054503,-0.0042975,5.0069,-4.0557e-05,-0.0042975,0,0.027266,0,0.073972,0.13974
0.93541,-0.0055159,-0.0043435,5.0069,-4.1208e-05,-0.0043435,0,0.027406,0,0.074365,0.13963
0.94041,-0.005582,-0.0043897,5.007,-4.1867e-05,-0.0043897,0,0.027545,0,0.074758,0.13952
0.94542,-0.0056485,-0.0044361,5.0071,-4.2533e-05,-0.0044361,0,0.027685,0,0.075151,0.13941
0.95042,-0.0057156,-0.0044828,5.0072,-4.3205e-05,-0.0044828,0,0.027824,0,0.075544,0.1393
0.95543,-0.005783,-0.0045297,5.0072,-4.3884e-05,-0.0045297,0,0.027964,0,0.075936,0.13919
