,time,x,y,psi,vx,vy,r,steer,D,real_ax,real_ay
11,0.4399999999999409,-5.0030364990234375,0.746185302734375,-1.4861149787902832,11.70328426361084,-0.3375752568244934,-0.41280001401901245,-0.08916830083554772,1.0877334967255594,0.9429000020027161,-5.1433000564575195
12,0.4799999999999045,-5.471160888671875,0.7702484130859375,-1.5020689964294434,11.728412628173828,-0.3331144154071808,-0.3991200029850006,-0.08863904750316491,1.1296897724270822,0.4900999963283539,-4.0777997970581055
13,0.5199999999999818,-5.9412384033203125,0.786956787109375,-1.518041968345642,11.780349731445312,-0.3288336396217346,-0.4050599932670593,-0.08932853990938643,1.1472793251276017,1.3312000036239624,-4.75629997253418
14,0.5599999999999454,-6.413299560546875,0.7962799072265625,-1.5340700149536133,11.821917533874512,-0.3282994031906128,-0.40062999725341797,-0.08750777828399128,1.1342680752277374,1.0088000297546387,-4.755300045013428
15,0.599999999999909,-6.8873291015625,0.7984771728515625,-1.5500309467315674,11.865316390991211,-0.31503739953041077,-0.39972999691963196,-0.08805009775047229,1.1670619040727617,0.9753999710083008,-3.9447999000549316
16,0.6399999999999864,-7.3627166748046875,0.7933502197265625,-1.5657140016555786,11.900167465209961,-0.31218430399894714,-0.4067699909210205,-0.08634115560134685,1.2101029008626938,0.8032000064849854,-4.656400203704834
17,0.67999999999995,-7.8397979736328125,0.7808685302734375,-1.5816019773483276,11.953678131103516,-0.31285324692726135,-0.40922999382019043,-0.08577446821089162,1.1871196061372757,1.0224000215530396,-4.791100025177002
18,0.7199999999999136,-8.319137573242188,0.7619476318359375,-1.5974409580230713,11.99309253692627,-0.3203994929790497,-0.40275999903678894,-0.08519364942190215,1.1808912217617036,0.7423999905586243,-4.944799900054932
19,0.7599999999999909,-8.799911499023438,0.7350006103515625,-1.613157033920288,12.036892890930176,-0.3257538080215454,-0.4016000032424927,-0.08461558534016524,1.17464407235384,0.942799985408783,-4.583499908447266
20,0.7999999999999545,-9.281692504882812,0.7007598876953125,-1.6287809610366821,12.077775955200195,-0.3084849417209625,-0.38798001408576965,-0.08511987153732854,1.2183993816375733,0.792900025844574,-4.192699909210205
21,0.8399999999999181,-9.76470947265625,0.6588287353515625,-1.644271969795227,12.13088321685791,-0.3208426237106323,-0.3990600109100342,-0.08462905927080534,1.2299279749393464,1.5490000247955322,-5.52239990234375
22,0.8799999999999955,-10.248916625976562,0.6088104248046875,-1.6600559949874878,12.180102348327637,-0.32323789596557617,-0.39893001317977905,-0.0826433231382582,1.2204476907849313,0.8179000020027161,-4.008699893951416
23,0.9199999999999591,-10.734161376953125,0.550933837890625,-1.6759159564971924,12.221647262573242,-0.30863288044929504,-0.38585999608039856,-0.0826887799691145,1.2619145423173905,0.9427000284194946,-4.270199775695801
24,0.9599999999999227,-11.220016479492188,0.485687255859375,-1.6912410259246826,12.264429092407227,-0.3035832345485687,-0.37727001309394836,-0.0818679021749896,1.3447707027196885,1.098099946975708,-4.229599952697754
25,1.0,-11.70672607421875,0.412994384765625,-1.7062360048294067,12.31821346282959,-0.29774805903434753,-0.35486000776290894,-0.08015037133134865,1.4115372717380525,1.269700050354004,-4.325399875640869
26,1.0399999999999636,-12.194244384765625,0.3324432373046875,-1.721439003944397,12.367161750793457,-0.3071950376033783,-0.3912999927997589,-0.07950522055727696,1.4171372830867768,1.2472000122070312,-5.1666998863220215
27,1.0799999999999272,-12.682586669921875,0.2441253662109375,-1.7366050481796265,12.420086860656738,-0.30504870414733887,-0.3833000063896179,-0.0797753982498655,1.4135381937026978,1.2226999998092651,-4.331099987030029
28,1.1200000000000045,-13.171371459960938,0.14862060546875,-1.7514400482177734,12.465118408203125,-0.2849179208278656,-0.37536001205444336,-0.07784318333285054,1.4847638309001923,1.3151999711990356,-3.9602999687194824
29,1.1599999999999682,-13.660736083984375,0.0457763671875,-1.7663040161132812,12.518099784851074,-0.27807432413101196,-0.37321001291275024,-0.07706971812850746,1.5986261039972307,1.386299967765808,-4.999899864196777
30,1.1999999999999318,-14.150650024414062,-0.06451416015625,-1.7812459468841553,12.571170806884766,-0.28967776894569397,-0.36427000164985657,-0.07722403166892074,1.6389358758926393,1.3525999784469604,-4.081999778747559
31,1.240000000000009,-14.641250610351562,-0.1826171875,-1.7959610223770142,12.639318466186523,-0.27889886498451233,-0.3572799861431122,-0.07630217013521141,1.6495360016822815,1.580899953842163,-4.849400043487549
32,1.2799999999999727,-15.132675170898438,-0.3078460693359375,-1.8105000257492065,12.700401306152344,-0.2589404881000519,-0.36535999178886414,-0.07538665025384783,1.685441467165947,1.5202000141143799,-3.367500066757202
33,1.3199999999999363,-15.624755859375,-0.44036865234375,-1.8252029418945312,12.763699531555176,-0.2454443871974945,-0.3714599907398224,-0.07331464434673893,1.7675638198852541,1.3229999542236328,-4.532800197601318
34,1.3600000000000136,-16.117034912109375,-0.581146240234375,-1.8396129608154297,12.821640968322754,-0.2743428945541382,-0.35631000995635986,-0.07229526950524066,1.7768479108810427,1.3502999544143677,-5.209799766540527
35,1.3999999999999773,-16.609725952148438,-0.730072021484375,-1.8538520336151123,12.896522521972656,-0.2725633382797241,-0.35133999586105347,-0.07134268175045454,1.8032140225172044,1.5628999471664429,-3.9410998821258545
36,1.4399999999999409,-17.10296630859375,-0.886322021484375,-1.8680130243301392,12.961461067199707,-0.24745547771453857,-0.3560500144958496,-0.07039853288737259,1.8307483851909638,1.4305000305175781,-4.067599773406982
37,1.4799999999999045,-17.596755981445312,-1.0498504638671875,-1.882079005241394,13.03286075592041,-0.23971706628799438,-0.34755998849868774,-0.06935474851000807,1.8993330448865893,1.6675000190734863,-4.980100154876709
38,1.5199999999999818,-18.090744018554688,-1.2212066650390625,-1.8960280418395996,13.099108695983887,-0.25133994221687317,-0.35670000314712524,-0.0694039628947149,1.911376690864563,1.4958000183105469,-4.076000213623047
39,1.5599999999999454,-18.585113525390625,-1.4007568359375,-1.9096410274505615,13.180757522583008,-0.25208017230033875,-0.34031999111175537,-0.06747003772893741,1.9416129261255266,1.9801000356674194,-4.3907999992370605
40,1.599999999999909,-19.079910278320312,-1.587646484375,-1.9233529567718506,13.252345085144043,-0.2372814565896988,-0.3515799939632416,-0.06653635841789084,1.9878468990325928,1.604099988937378,-3.4748001098632812
41,1.6399999999999864,-19.575149536132812,-1.78204345703125,-1.9371240139007568,13.329983711242676,-0.227327361702919,-0.3386099934577942,-0.06533114902776468,2.0336722761392596,2.121799945831299,-4.855400085449219
42,1.67999999999995,-20.07037353515625,-1.9844818115234375,-1.9504350423812866,13.407830238342285,-0.2468358278274536,-0.32019999623298645,-0.06438409981580809,2.0413802504539493,1.59660005569458,-4.343400001525879
43,1.7199999999999136,-20.566741943359375,-2.1946868896484375,-1.9633710384368896,13.49576187133789,-0.23708242177963257,-0.3274799883365631,-0.06461832899486976,2.0661484867334368,2.1029000282287598,-3.0218000411987305
44,1.759999999999991,-21.06378173828125,-2.4116973876953125,-1.9766629934310913,13.575498580932617,-0.19764365255832672,-0.33935999870300293,-0.06372199635692236,2.1211880058050157,1.6959999799728394,-4.0279998779296875
45,1.7999999999999545,-21.56103515625,-2.6361846923828125,-1.9901119470596313,13.65523910522461,-0.21652542054653168,-0.32982000708580017,-0.06142642639867971,2.1645036876201633,1.798200011253357,-5.215700149536133
46,1.8399999999999181,-22.0576171875,-2.869384765625,-2.0032811164855957,13.734349250793457,-0.2349853664636612,-0.323060005903244,-0.06111851920358531,2.176430800557137,1.8961000442504883,-4.479899883270264
47,1.8799999999999955,-22.554092407226562,-3.110687255859375,-2.015678882598877,13.822622299194336,-0.21969151496887207,-0.3140600025653839,-0.05928814939231987,2.2575569272041323,2.1744000911712646,-3.577500104904175
48,1.919999999999959,-23.050979614257812,-3.35894775390625,-2.0281178951263428,13.90952205657959,-0.2039567232131958,-0.32554998993873596,-0.0584036386928989,2.338535708189011,1.7842999696731567,-3.823899984359741
49,1.9599999999999227,-23.548049926757812,-3.6146240234375,-2.040649890899658,13.995588302612305,-0.20066052675247192,-0.31084001064300537,-0.057281961014838755,2.3885110050439837,2.1735999584198,-4.725900173187256
50,2.0,-24.045074462890625,-3.8780364990234375,-2.053010940551758,14.091272354125977,-0.20020873844623566,-0.2999800145626068,-0.05622356254099242,2.387749597430229,1.739400029182434,-4.242800235748291
51,2.0399999999999636,-24.542022705078125,-4.1493377685546875,-2.0650808811187744,14.181270599365234,-0.20444659888744354,-0.3082199990749359,-0.05617156432070863,2.4423916190862656,2.4988999366760254,-4.598800182342529
52,2.0799999999999272,-25.039138793945312,-4.428375244140625,-2.077122926712036,14.281728744506836,-0.19429506361484528,-0.3196899890899658,-0.05516769407018166,2.4577761709690096,2.1521999835968018,-3.65310001373291
53,2.1200000000000045,-25.536209106445312,-4.7149810791015625,-2.089000940322876,14.37147331237793,-0.18844376504421234,-0.29271000623703003,-0.053206151091662206,2.48579638004303,2.184299945831299,-3.9024999141693115
54,2.159999999999968,-26.033340454101562,-5.0093536376953125,-2.100404977798462,14.475492477416992,-0.18927344679832458,-0.2942799925804138,-0.052440022063884456,2.5537923872470856,2.0724000930786133,-3.7988998889923096
55,2.199999999999932,-26.5313720703125,-5.3111419677734375,-2.1118080615997314,14.567259788513184,-0.16753703355789185,-0.30219000577926636,-0.05173710982248247,2.579320424795151,2.0697999000549316,-3.404599905014038
56,2.240000000000009,-27.029296875,-5.62042236328125,-2.1233489513397217,14.668787956237793,-0.17107193171977997,-0.30300000309944153,-0.051531160085246074,2.628439247608185,2.2451999187469482,-4.614200115203857
57,2.2799999999999727,-27.526809692382812,-5.937652587890625,-2.1346418857574463,14.767631530761719,-0.19270959496498108,-0.2871200144290924,-0.05064593366128214,2.629822164773941,2.4758999347686768,-4.8028998374938965
58,2.3199999999999363,-28.024032592773438,-6.2629241943359375,-2.1458029747009277,14.877189636230469,-0.18694648146629333,-0.28290998935699463,-0.048911341941907875,2.6783305764198304,2.365000009536743,-3.5148000717163086
59,2.3600000000000136,-28.521133422851562,-6.5960540771484375,-2.1572399139404297,14.978708267211914,-0.17162232100963593,-0.3009999990463257,-0.047822891359635675,2.7138281762599945,2.453200101852417,-4.020500183105469
60,2.3999999999999773,-29.01824951171875,-6.93646240234375,-2.1684799194335938,15.086976051330566,-0.1580105423927307,-0.27588000893592834,-0.04748857309666826,2.7143611907958984,2.4565000534057617,-3.899199962615967
61,2.439999999999941,-29.515121459960938,-7.284698486328125,-2.17938494682312,15.195063591003418,-0.15860556066036224,-0.27750998735427856,-0.045639274035717235,2.7590833008289337,2.5292999744415283,-4.11929988861084
62,2.4799999999999045,-30.01171875,-7.640594482421875,-2.1897308826446533,15.300504684448242,-0.1584288775920868,-0.255840003490448,-0.04490610994880763,2.7724965751171116,2.525399923324585,-4.23360013961792
63,2.519999999999982,-30.507919311523438,-8.004196166992188,-2.2002570629119873,15.406454086303711,-0.1641424000263214,-0.2635599970817566,-0.04489628538109876,2.7845085322856904,2.5931999683380127,-3.8006999492645264
64,2.5599999999999454,-31.003860473632812,-8.375717163085938,-2.2107760906219482,15.522627830505371,-0.15560278296470642,-0.26947999000549316,-0.04314959292352144,2.8262828528881077,2.473900079727173,-3.7523000240325928
65,2.599999999999909,-31.499496459960938,-8.754653930664062,-2.2210400104522705,15.622137069702148,-0.14557084441184998,-0.2504599988460541,-0.042238421484875256,2.8565954625606538,2.325500011444092,-3.814300060272217
66,2.6399999999999864,-31.994552612304688,-9.14129638671875,-2.2312750816345215,15.733592987060547,-0.15109652280807495,-0.23684999346733093,-0.04129807178753588,2.8963630199432373,2.5334999561309814,-3.693000078201294
67,2.67999999999995,-32.489349365234375,-9.535491943359375,-2.2411630153656006,15.85196590423584,-0.13794898986816406,-0.2396100014448166,-0.0405029517545791,2.946815985441208,2.9995999336242676,-3.523200035095215
68,2.7199999999999136,-32.984344482421875,-9.937713623046875,-2.250976085662842,15.96560287475586,-0.13866914808750153,-0.24773000180721283,-0.03979410565737328,2.972017204761505,2.5215001106262207,-3.696899890899658
69,2.759999999999991,-33.47880554199219,-10.34771728515625,-2.260845899581909,16.073041915893555,-0.1421070247888565,-0.24617999792099,-0.03890839653546177,2.961499732732773,2.6122000217437744,-4.046299934387207
70,2.7999999999999545,-33.972900390625,-10.76507568359375,-2.270569086074829,16.193256378173828,-0.12383698672056198,-0.23646999895572662,-0.03801369508368204,3.0198751926422123,2.643199920654297,-2.879199981689453
71,2.839999999999918,-34.46656799316406,-11.19000244140625,-2.279871940612793,16.307209014892578,-0.12668032944202423,-0.23059000074863434,-0.03744265925050941,3.048150080442429,2.820499897003174,-3.93179988861084
72,2.8799999999999955,-34.95957946777344,-11.622573852539062,-2.289167881011963,16.419235229492188,-0.13338442146778107,-0.23016999661922455,-0.03672379300970216,3.0821102619171143,2.1744000911712646,-3.216099977493286
73,2.919999999999959,-35.45207214355469,-12.062484741210938,-2.2982709407806396,16.533212661743164,-0.11628813296556473,-0.22214999794960022,-0.03610982202633041,3.1000347375869755,2.956399917602539,-3.347399950027466
74,2.9599999999999227,-35.94438171386719,-12.509658813476562,-2.307147979736328,16.65776824951172,-0.1123221144080162,-0.22732000052928925,-0.03565354346900497,3.134598904848099,2.8852999210357666,-3.3714001178741455
75,3.0,-36.4361572265625,-12.964309692382812,-2.316232919692993,16.77022933959961,-0.11591794341802597,-0.23221999406814575,-0.03495687301140785,3.166476678848267,2.6501998901367188,-3.470599889755249
76,3.0399999999999636,-36.926971435546875,-13.426788330078125,-2.3253190517425537,16.89032745361328,-0.11806613951921463,-0.22955000400543213,-0.034155596499024866,3.179229307174683,3.0060999393463135,-3.391900062561035
77,3.0799999999999272,-37.41746520996094,-13.896469116210938,-2.33412504196167,17.011043548583984,-0.08684545010328293,-0.21998000144958496,-0.03406937873932815,3.240752911567688,2.920300006866455,-2.90939998626709
78,3.1200000000000045,-37.90751647949219,-14.373733520507812,-2.3428359031677246,17.13665199279785,-0.09937988966703415,-0.213359996676445,-0.03275640703240546,3.268999469280243,3.298799991607666,-3.8870999813079834
79,3.159999999999968,-38.39683532714844,-14.85870361328125,-2.351417064666748,17.25811767578125,-0.10571519285440445,-0.21491000056266785,-0.0327700390882353,3.2273226976394658,2.8770999908447266,-3.3443000316619873
80,3.199999999999932,-38.88600158691406,-15.351547241210938,-2.359908103942871,17.38431167602539,-0.06837988644838333,-0.20627999305725098,-0.0320760754842149,3.317006117105484,2.7685000896453857,-2.544100046157837
81,3.240000000000009,-39.37451171875,-15.851882934570312,-2.368288993835449,17.50747299194336,-0.08150400966405869,-0.20735999941825867,-0.030821915944896323,3.289554846286774,3.087399959564209,-4.370999813079834
82,3.2799999999999727,-39.86212158203125,-16.360153198242188,-2.3766720294952393,17.638010025024414,-0.09268327802419662,-0.20960000157356262,-0.030052393467323326,3.374817311763764,3.538599967956543,-3.1672000885009766
83,3.3199999999999363,-40.3492431640625,-16.87567138671875,-2.384783983230591,17.75957489013672,-0.056130774319171906,-0.20475000143051147,-0.029268920602946436,3.458810764551163,3.118799924850464,-3.041300058364868
84,3.3600000000000136,-40.83604431152344,-17.398696899414062,-2.392810106277466,17.896095275878906,-0.06637731194496155,-0.19916999340057373,-0.0286509985704262,3.4374297261238103,2.795300006866455,-4.196400165557861
85,3.3999999999999773,-41.322052001953125,-17.92950439453125,-2.4007110595703125,18.024723052978516,-0.08508767187595367,-0.2017499953508377,-0.02805770037501619,3.469673162698746,2.984499931335449,-2.9354000091552734
86,3.439999999999941,-41.80763244628906,-18.467727661132812,-2.408289909362793,18.156587600708008,-0.05100449174642563,-0.18713000416755676,-0.02748679769989806,3.5422200918197633,3.4154999256134033,-2.6233999729156494
87,3.4799999999999045,-42.29280090332031,-19.013412475585938,-2.415786027908325,18.294721603393555,-0.06313120573759079,-0.18700000643730164,-0.027018684720478588,3.542418694496155,3.253000020980835,-4.228899955749512
88,3.519999999999982,-42.777191162109375,-19.567123413085938,-2.4235270023345947,18.432514190673828,-0.0687698945403099,-0.1940000057220459,-0.026845233870919565,3.576046508550644,3.2929999828338623,-2.4509999752044678
89,3.5599999999999454,-43.26103210449219,-20.128555297851562,-2.430777072906494,18.56781005859375,-0.04790842533111572,-0.18911999464035034,-0.025630574420112833,3.631433874368668,3.1768999099731445,-2.7395999431610107
90,3.599999999999909,-43.7449951171875,-20.697280883789062,-2.4382829666137695,18.713212966918945,-0.04193786159157753,-0.196260005235672,-0.0248675392365077,3.6591126620769505,3.4316000938415527,-3.546299934387207
91,3.6399999999999864,-44.22831726074219,-21.27386474609375,-2.4457569122314453,18.853836059570312,-0.04966454580426216,-0.1903499960899353,-0.02384781693571096,3.702502089738846,3.0327999591827393,-3.2632999420166016
92,3.67999999999995,-44.71113586425781,-21.858200073242188,-2.4524550437927246,18.99390411376953,-0.038855716586112976,-0.17308999598026276,-0.023841485686338218,3.683498734235764,3.7065999507904053,-2.3794000148773193
93,3.7199999999999136,-45.193695068359375,-22.450576782226562,-2.459428071975708,19.143531799316406,-0.041243258863687515,-0.17319999635219574,-0.02262743793034436,1.0403020665049554,3.460200071334839,-3.131999969482422
94,3.759999999999991,-45.675872802734375,-23.05059814453125,-2.466372013092041,19.276575088500977,-0.03664007410407066,-0.1695300042629242,-0.021641467035175173,-3.710284978151322,2.1396000385284424,-3.019399881362915
95,3.7999999999999545,-46.155792236328125,-23.6558837890625,-2.473038911819458,19.26846694946289,-0.03108341246843338,-0.1695600003004074,-0.02069746381371535,-4.109936648607254,-2.001499891281128,-2.9128000736236572
96,3.839999999999918,-46.630157470703125,-24.26153564453125,-2.4798569679260254,19.14266586303711,-0.009660067968070507,-0.16697999835014343,-0.019558590021272786,-4.306644713878632,-4.14870023727417,-2.1928000450134277
97,3.8799999999999955,-47.097381591796875,-24.86572265625,-2.486393928527832,18.965364456176758,-0.007963684387505054,-0.1575399935245514,-0.018696587194252188,-4.52391312122345,-5.441400051116943,-2.5799999237060547
98,3.919999999999959,-47.556243896484375,-25.467086791992188,-2.492932081222534,18.790239334106445,-0.00608872901648283,-0.1599300056695938,-0.016693613335430582,-4.637019681930543,-4.62939977645874,-2.731800079345703
99,3.9599999999999227,-48.00706481933594,-26.065353393554688,-2.4991750717163086,18.60965919494629,0.010042735375463963,-0.14990000426769257,-0.015133932002728376,-4.691230911016465,-5.286799907684326,-2.1238999366760254
100,4.0,-48.449951171875,-26.65972900390625,-2.5046679973602295,18.403093338012695,0.009706461802124977,-0.1421400010585785,-0.013878682231838552,-4.763771414756775,-5.7241997718811035,-2.216399908065796
101,4.039999999999964,-48.884979248046875,-27.25018310546875,-2.509634017944336,18.212486267089844,0.0058325231075286865,-0.11178000271320343,-0.012846433711242734,-4.734648376703262,-4.69189977645874,-2.0253000259399414
102,4.079999999999927,-49.312469482421875,-27.836196899414062,-2.514101028442383,18.012611389160156,0.0060605513863265514,-0.11187999695539474,-0.012137309854657592,-4.722373270988465,-5.243800163269043,-1.4229999780654907
103,4.1200000000000045,-49.73265075683594,-28.417572021484375,-2.518404006958008,17.80706787109375,0.005181471351534128,-0.11410000175237656,-0.011303715466327571,-4.7919376552104955,-5.373799800872803,-1.6017999649047852
104,4.159999999999968,-50.145843505859375,-28.993972778320312,-2.522865056991577,17.605728149414062,0.02073648013174534,-0.10875000059604645,-0.01030604538771345,-4.746061605215073,-4.775700092315674,-1.3252999782562256
105,4.199999999999932,-50.55206298828125,-29.56549072265625,-2.52681303024292,17.394575119018555,0.02017713338136673,-0.09769999980926514,-0.009829545531454827,-4.767747557163239,-5.753699779510498,-1.6477999687194824
106,4.240000000000009,-50.95121765136719,-30.131729125976562,-2.5304229259490967,17.18366813659668,0.012782861478626728,-0.0965299978852272,-0.008881785796441772,-4.800078904628754,-5.9039998054504395,-1.9585000276565552
107,4.279999999999973,-51.3436279296875,-30.692413330078125,-2.5338709354400635,16.972244262695312,0.026765255257487297,-0.0802299976348877,-0.008208651024978227,-4.75119811296463,-6.1143999099731445,-0.15299999713897705
108,4.319999999999936,-51.72938537597656,-31.247344970703125,-2.5369789600372314,16.76275062561035,0.023714376613497734,-0.06448999792337418,-0.007674644574228008,-4.728265637159348,-5.403200149536133,-1.13100004196167
109,4.360000000000014,-52.10865783691406,-31.796531677246094,-2.5399370193481445,16.556182861328125,0.01839497499167919,-0.06789000332355499,-0.007178327054388912,-4.731028550863266,-5.303400039672852,-0.852400004863739
110,4.399999999999977,-52.48182678222656,-32.339637756347656,-2.54243803024292,16.34117317199707,0.029164258390665054,-0.04510999843478203,-0.00678640232838902,-4.701998680830002,-5.313300132751465,0.2303999960422516
111,4.439999999999941,-52.84881591796875,-32.876625061035156,-2.5446341037750244,16.1291561126709,0.02384539134800434,-0.0596500001847744,-0.006652291881706165,-4.643515741825104,-4.9430999755859375,-1.1461000442504883
112,4.4799999999999045,-53.20967102050781,-33.40769958496094,-2.5469119548797607,15.926719665527344,0.009352026507258415,-0.06369999796152115,-0.006450811261674061,-4.631891644001008,-5.301700115203857,-0.6779999732971191
113,4.519999999999982,-53.56452941894531,-33.932701110839844,-2.5492451190948486,15.712872505187988,0.021144870668649673,-0.056379999965429306,-0.006232260923381579,-4.6527948677539825,-5.8597002029418945,-0.3005000054836273
114,4.559999999999945,-53.91387939453125,-34.45099639892578,-2.551414966583252,15.494463920593262,0.0322527214884758,-0.053860001266002655,-0.0059178289836164895,-4.591641891002656,-5.932199954986572,-0.6470999717712402
115,4.599999999999909,-54.25733947753906,-34.96296691894531,-2.5533618927001953,15.285460472106934,0.013765326701104641,-0.047589998692274094,-0.00558545347585834,-4.536703133583069,-5.4953999519348145,-1.19159996509552
116,4.639999999999986,-54.59489440917969,-35.468902587890625,-2.5553719997406006,15.081518173217773,0.015309021808207035,-0.047770000994205475,-0.005403850856650156,-4.499179786443711,-4.9344000816345215,-0.054499998688697815
117,4.67999999999995,-54.92686462402344,-35.96837615966797,-2.557295083999634,14.864659309387207,0.028114456683397293,-0.04628000035881996,-0.0047974943293716986,-4.481669747829438,-5.603799819946289,-0.22679999470710754
118,4.719999999999914,-55.254241943359375,-36.46197509765625,-2.558990001678467,14.654976844787598,0.02053198032081127,-0.040720000863075256,-0.004504144014407569,-4.441351360082627,-5.255099773406982,-1.0268000364303589
119,4.759999999999991,-55.57612609863281,-36.94927215576172,-2.560590982437134,14.45363998413086,0.017290404066443443,-0.04276999831199646,-0.0041401130400086795,-4.403329461812973,-5.306000232696533,0.3747999966144562
120,4.7999999999999545,-55.892822265625,-37.430023193359375,-2.56209397315979,14.242690086364746,0.029565468430519104,-0.03367000073194504,-0.0038202307226103097,-4.365747410058976,-5.663300037384033,-0.2915000021457672
121,4.839999999999918,-56.20439147949219,-37.90400695800781,-2.5634779930114746,14.036332130432129,0.03248158469796181,-0.027629999443888664,-0.003395816211534427,-4.346532893180847,-5.397299766540527,-0.7488999962806702
122,4.8799999999999955,-56.5106201171875,-38.37156677246094,-2.5649020671844482,13.835894584655762,0.021162118762731552,-0.023320000618696213,-0.002882169419258402,-4.323787921667099,-5.249899864196777,-0.47999998927116394
123,4.919999999999959,-56.81170654296875,-38.8326416015625,-2.566119909286499,13.627165794372559,0.029047351330518723,-0.023809999227523804,-0.0023874500561476796,-4.2727546274662025,-5.66949987411499,-0.048500001430511475
124,4.959999999999923,-57.10807800292969,-39.28680419921875,-2.567150115966797,13.422322273254395,0.04246951639652252,-0.02686000056564808,-0.001995152903714097,-4.264626228809357,-4.9156999588012695,0.0203000009059906
125,5.0,-57.399627685546875,-39.73426055908203,-2.5682220458984375,13.224625587463379,0.03485462814569473,-0.02116999961435795,-0.0015014599239277884,-4.272467529773713,-5.21750020980835,-0.7925000190734863
126,5.039999999999964,-57.68629455566406,-40.17540740966797,-2.569166898727417,13.019039154052734,0.03704880177974701,-0.01664000004529953,-0.0010365102935443395,-4.236549943685532,-5.653900146484375,0.3684000074863434
127,5.079999999999927,-57.96812438964844,-40.60962677001953,-2.5697131156921387,12.801239967346191,0.05113086849451065,-0.012179999612271786,-0.0006867631212342526,-4.170834654569626,-5.831999778747559,0.41589999198913574
